League Name,Date,Home Team,Away Team,Home Score,Away Score
Trendyol 1. Lig,10.03.2002 12:30,HATAYSPOR,ALTAY,1,1
Trendyol 1. Lig,10.03.2002 13:30,SİİRT JETPA SPOR,DARDANELSPOR A.Ş.,2,3
Trendyol 1. Lig,10.03.2002 13:30,BATMAN PETROLSPOR,KAYSERİSPOR,1,2
Trendyol 1. Lig,10.03.2002 13:30,BÜYÜKŞEHİR BLD.SPOR,GÜMÜŞHANE DOĞANSPOR,0,0
Trendyol 1. Lig,10.03.2002 13:30,ERZURUMSPOR,ŞEKERSPOR,2,2
Trendyol 1. Lig,10.03.2002 13:30,SİVASSPOR,ERCİYESSPOR,2,2
Trendyol 1. Lig,10.03.2002 13:30,ADANASPOR A.Ş.,AYDINSPOR,2,1
Trendyol 1. Lig,16.03.2002 12:00,ELAZIĞSPOR,İZMİRSPOR,3,3
Trendyol 1. Lig,16.03.2002 13:30,ŞEKERSPOR,BÜYÜKŞEHİR BLD.SPOR,0,0
Trendyol 1. Lig,17.03.2002 12:00,DARDANELSPOR A.Ş.,ADANASPOR A.Ş.,1,1
Trendyol 1. Lig,17.03.2002 13:30,A.SEBATSPOR,B.B. ANKARASPOR,2,5
Trendyol 1. Lig,17.03.2002 13:30,SAKARYASPOR A.Ş.,KAYSERİSPOR,2,0
Trendyol 1. Lig,17.03.2002 13:30,BATMAN PETROLSPOR,SİİRT JETPA SPOR,1,0
Trendyol 1. Lig,17.03.2002 13:30,AYDINSPOR,SİVASSPOR,2,4
Trendyol 1. Lig,17.03.2002 13:30,ERCİYESSPOR,HATAYSPOR,1,0
Trendyol 1. Lig,17.03.2002 13:30,ALTAY,ERZURUMSPOR,1,2
Trendyol 1. Lig,17.03.2002 13:30,KOMBASSAN KONYASPOR,GÜMÜŞHANE DOĞANSPOR,3,1
Trendyol 1. Lig,23.03.2002 12:00,İZMİRSPOR,A.SEBATSPOR,1,1
Trendyol 1. Lig,24.03.2002 12:00,BÜYÜKŞEHİR BLD.SPOR,ALTAY,1,2
Trendyol 1. Lig,24.03.2002 14:30,SİVASSPOR,DARDANELSPOR A.Ş.,2,3
Trendyol 1. Lig,24.03.2002 14:30,BATMAN PETROLSPOR,ADANASPOR A.Ş.,0,4
Trendyol 1. Lig,24.03.2002 14:30,SİİRT JETPA SPOR,SAKARYASPOR A.Ş.,3,5
Trendyol 1. Lig,24.03.2002 14:30,KAYSERİSPOR,ELAZIĞSPOR,1,1
Trendyol 1. Lig,24.03.2002 14:30,GÜMÜŞHANE DOĞANSPOR,ŞEKERSPOR,2,0
Trendyol 1. Lig,24.03.2002 14:30,ERZURUMSPOR,ERCİYESSPOR,4,0
Trendyol 1. Lig,24.03.2002 14:30,HATAYSPOR,AYDINSPOR,2,0
Trendyol 1. Lig,24.03.2002 14:30,B.B. ANKARASPOR,KOMBASSAN KONYASPOR,2,0
Trendyol 1. Lig,30.03.2002 12:00,B.B. ANKARASPOR,İZMİRSPOR,0,0
Trendyol 1. Lig,30.03.2002 14:30,ALTAY,GÜMÜŞHANE DOĞANSPOR,1,0
Trendyol 1. Lig,31.03.2002 12:00,SAKARYASPOR A.Ş.,ADANASPOR A.Ş.,2,2
Trendyol 1. Lig,31.03.2002 14:30,A.SEBATSPOR,KAYSERİSPOR,1,2
Trendyol 1. Lig,31.03.2002 14:30,ELAZIĞSPOR,SİİRT JETPA SPOR,4,1
Trendyol 1. Lig,31.03.2002 14:30,BATMAN PETROLSPOR,SİVASSPOR,4,2
Trendyol 1. Lig,31.03.2002 14:30,DARDANELSPOR A.Ş.,HATAYSPOR,2,2
Trendyol 1. Lig,31.03.2002 14:30,AYDINSPOR,ERZURUMSPOR,0,2
Trendyol 1. Lig,31.03.2002 14:30,ERCİYESSPOR,BÜYÜKŞEHİR BLD.SPOR,1,3
Trendyol 1. Lig,31.03.2002 14:30,KOMBASSAN KONYASPOR,ŞEKERSPOR,2,3
Trendyol 1. Lig,06.04.2002 12:00,ŞEKERSPOR,ALTAY,1,2
Trendyol 1. Lig,06.04.2002 14:30,BÜYÜKŞEHİR BLD.SPOR,AYDINSPOR,1,0
Trendyol 1. Lig,07.04.2002 12:00,KAYSERİSPOR,B.B. ANKARASPOR,0,1
Trendyol 1. Lig,07.04.2002 14:30,ERZURUMSPOR,DARDANELSPOR A.Ş.,3,1
Trendyol 1. Lig,07.04.2002 14:30,HATAYSPOR,BATMAN PETROLSPOR,4,0
Trendyol 1. Lig,07.04.2002 14:30,SİVASSPOR,SAKARYASPOR A.Ş.,0,1
Trendyol 1. Lig,07.04.2002 14:30,ADANASPOR A.Ş.,ELAZIĞSPOR,1,1
Trendyol 1. Lig,07.04.2002 14:30,SİİRT JETPA SPOR,A.SEBATSPOR,0,0
Trendyol 1. Lig,07.04.2002 14:30,GÜMÜŞHANE DOĞANSPOR,ERCİYESSPOR,4,1
Trendyol 1. Lig,07.04.2002 14:30,İZMİRSPOR,KOMBASSAN KONYASPOR,0,1
Trendyol 1. Lig,13.04.2002 12:00,A.SEBATSPOR,ADANASPOR A.Ş.,1,2
Trendyol 1. Lig,14.04.2002 12:00,KOMBASSAN KONYASPOR,ALTAY,3,2
Trendyol 1. Lig,14.04.2002 14:30,İZMİRSPOR,KAYSERİSPOR,4,2
Trendyol 1. Lig,14.04.2002 14:30,B.B. ANKARASPOR,SİİRT JETPA SPOR,2,0
Trendyol 1. Lig,14.04.2002 14:30,ELAZIĞSPOR,SİVASSPOR,1,0
Trendyol 1. Lig,14.04.2002 14:30,SAKARYASPOR A.Ş.,HATAYSPOR,2,0
Trendyol 1. Lig,14.04.2002 14:30,BATMAN PETROLSPOR,ERZURUMSPOR,1,4
Trendyol 1. Lig,14.04.2002 14:30,DARDANELSPOR A.Ş.,BÜYÜKŞEHİR BLD.SPOR,2,2
Trendyol 1. Lig,14.04.2002 14:30,AYDINSPOR,GÜMÜŞHANE DOĞANSPOR,3,2
Trendyol 1. Lig,14.04.2002 15:30,ERCİYESSPOR,ŞEKERSPOR,3,4
Trendyol 1. Lig,20.04.2002 12:00,ALTAY,ERCİYESSPOR,2,1
Trendyol 1. Lig,20.04.2002 14:30,BÜYÜKŞEHİR BLD.SPOR,BATMAN PETROLSPOR,2,1
Trendyol 1. Lig,21.04.2002 12:00,KAYSERİSPOR,KOMBASSAN KONYASPOR,2,1
Trendyol 1. Lig,21.04.2002 14:30,GÜMÜŞHANE DOĞANSPOR,DARDANELSPOR A.Ş.,1,0
Trendyol 1. Lig,21.04.2002 14:30,ERZURUMSPOR,SAKARYASPOR A.Ş.,1,1
Trendyol 1. Lig,21.04.2002 14:30,HATAYSPOR,ELAZIĞSPOR,0,0
Trendyol 1. Lig,21.04.2002 14:30,SİVASSPOR,A.SEBATSPOR,1,0
Trendyol 1. Lig,21.04.2002 14:30,ADANASPOR A.Ş.,B.B. ANKARASPOR,3,1
Trendyol 1. Lig,21.04.2002 14:30,SİİRT JETPA SPOR,İZMİRSPOR,1,2
Trendyol 1. Lig,21.04.2002 14:30,ŞEKERSPOR,AYDINSPOR,1,4
Trendyol 1. Lig,27.04.2002 12:00,İZMİRSPOR,ADANASPOR A.Ş.,1,3
Trendyol 1. Lig,28.04.2002 12:00,SAKARYASPOR A.Ş.,BÜYÜKŞEHİR BLD.SPOR,1,0
Trendyol 1. Lig,28.04.2002 15:30,KAYSERİSPOR,SİİRT JETPA SPOR,4,2
Trendyol 1. Lig,28.04.2002 15:30,B.B. ANKARASPOR,SİVASSPOR,0,0
Trendyol 1. Lig,28.04.2002 15:30,A.SEBATSPOR,HATAYSPOR,0,0
Trendyol 1. Lig,28.04.2002 15:30,ELAZIĞSPOR,ERZURUMSPOR,3,1
Trendyol 1. Lig,28.04.2002 15:30,BATMAN PETROLSPOR,GÜMÜŞHANE DOĞANSPOR,1,4
Trendyol 1. Lig,28.04.2002 15:30,DARDANELSPOR A.Ş.,ŞEKERSPOR,1,0
Trendyol 1. Lig,28.04.2002 15:30,AYDINSPOR,ALTAY,0,1
Trendyol 1. Lig,28.04.2002 15:30,KOMBASSAN KONYASPOR,ERCİYESSPOR,3,2
Trendyol 1. Lig,04.05.2002 15:30,ALTAY,DARDANELSPOR A.Ş.,2,1
Trendyol 1. Lig,04.05.2002 15:30,ŞEKERSPOR,BATMAN PETROLSPOR,4,2
Trendyol 1. Lig,04.05.2002 15:30,GÜMÜŞHANE DOĞANSPOR,SAKARYASPOR A.Ş.,0,2
Trendyol 1. Lig,04.05.2002 15:30,BÜYÜKŞEHİR BLD.SPOR,ELAZIĞSPOR,1,3
Trendyol 1. Lig,04.05.2002 15:30,ERZURUMSPOR,A.SEBATSPOR,2,0
Trendyol 1. Lig,04.05.2002 15:30,HATAYSPOR,B.B. ANKARASPOR,0,1
Trendyol 1. Lig,04.05.2002 15:30,SİVASSPOR,İZMİRSPOR,3,2
Trendyol 1. Lig,04.05.2002 15:30,ADANASPOR A.Ş.,KAYSERİSPOR,1,1
Trendyol 1. Lig,04.05.2002 15:30,ERCİYESSPOR,AYDINSPOR,1,2
Trendyol 1. Lig,04.05.2002 15:30,SİİRT JETPA SPOR,KOMBASSAN KONYASPOR,0,3
Trendyol 1. Lig,24.08.2002 17:00,ŞEKERSPOR,İZMİRSPOR,1,3
Trendyol 1. Lig,24.08.2002 17:00,B.B. ANKARASPOR,A.SEBATSPOR,3,0
Trendyol 1. Lig,25.08.2002 17:00,SİVASSPOR,KAYSERİSPOR,3,1
Trendyol 1. Lig,25.08.2002 17:00,BÜYÜKŞEHİR BLD.SPOR,SAKARYASPOR A.Ş.,0,3
Trendyol 1. Lig,25.08.2002 17:00,YİMPAŞ YOZGATSPOR A.Ş.,ERZURUMSPOR,2,2
Trendyol 1. Lig,25.08.2002 19:00,DARDANELSPOR A.Ş.,MERSİN İDMAN YURDU,1,1
Trendyol 1. Lig,25.08.2002 19:00,KONYASPOR,GÜMÜŞHANE DOĞANSPOR,2,0
Trendyol 1. Lig,25.08.2002 19:00,ADANA DEMİRSPOR,VESTEL MANİSASPOR,2,5
Trendyol 1. Lig,25.08.2002 19:00,ANTALYASPOR A.Ş.,ÇAYKUR RİZESPOR,1,5
Trendyol 1. Lig,31.08.2002 17:00,MERSİN İDMAN YURDU,SİVASSPOR,4,2
Trendyol 1. Lig,01.09.2002 15:30,A.SEBATSPOR,ADANA DEMİRSPOR,2,1
Trendyol 1. Lig,01.09.2002 17:00,VESTEL MANİSASPOR,ŞEKERSPOR,1,1
Trendyol 1. Lig,01.09.2002 17:00,İZMİRSPOR,KONYASPOR,0,0
Trendyol 1. Lig,01.09.2002 17:00,GÜMÜŞHANE DOĞANSPOR,YİMPAŞ YOZGATSPOR A.Ş.,2,3
Trendyol 1. Lig,01.09.2002 19:00,SAKARYASPOR A.Ş.,DARDANELSPOR A.Ş.,1,0
Trendyol 1. Lig,01.09.2002 19:00,ERZURUMSPOR,BÜYÜKŞEHİR BLD.SPOR,1,3
Trendyol 1. Lig,01.09.2002 19:00,KAYSERİSPOR,ANTALYASPOR A.Ş.,1,0
Trendyol 1. Lig,01.09.2002 19:00,ÇAYKUR RİZESPOR,B.B. ANKARASPOR,1,0
Trendyol 1. Lig,08.09.2002 16:00,YİMPAŞ YOZGATSPOR A.Ş.,İZMİRSPOR,1,1
Trendyol 1. Lig,08.09.2002 16:00,ŞEKERSPOR,A.SEBATSPOR,1,1
Trendyol 1. Lig,08.09.2002 16:30,BÜYÜKŞEHİR BLD.SPOR,GÜMÜŞHANE DOĞANSPOR,1,1
Trendyol 1. Lig,08.09.2002 19:00,ANTALYASPOR A.Ş.,B.B. ANKARASPOR,1,0
Trendyol 1. Lig,08.09.2002 19:00,DARDANELSPOR A.Ş.,ERZURUMSPOR,1,0
Trendyol 1. Lig,08.09.2002 19:00,KONYASPOR,VESTEL MANİSASPOR,1,1
Trendyol 1. Lig,08.09.2002 19:00,ADANA DEMİRSPOR,ÇAYKUR RİZESPOR,3,4
Trendyol 1. Lig,08.09.2002 19:00,KAYSERİSPOR,MERSİN İDMAN YURDU,3,0
Trendyol 1. Lig,23.10.2002 15:00,SİVASSPOR,SAKARYASPOR A.Ş.,2,1
Trendyol 1. Lig,14.09.2002 12:00,İZMİRSPOR,BÜYÜKŞEHİR BLD.SPOR,2,0
Trendyol 1. Lig,14.09.2002 16:00,MERSİN İDMAN YURDU,ANTALYASPOR A.Ş.,3,0
Trendyol 1. Lig,15.09.2002 12:00,VESTEL MANİSASPOR,YİMPAŞ YOZGATSPOR A.Ş.,2,2
Trendyol 1. Lig,15.09.2002 15:30,GÜMÜŞHANE DOĞANSPOR,DARDANELSPOR A.Ş.,1,0
Trendyol 1. Lig,15.09.2002 15:30,A.SEBATSPOR,KONYASPOR,1,0
Trendyol 1. Lig,15.09.2002 16:07,B.B. ANKARASPOR,ADANA DEMİRSPOR,5,3
Trendyol 1. Lig,15.09.2002 19:00,ERZURUMSPOR,SİVASSPOR,0,0
Trendyol 1. Lig,15.09.2002 19:00,ÇAYKUR RİZESPOR,ŞEKERSPOR,5,1
Trendyol 1. Lig,30.10.2002 19:00,SAKARYASPOR A.Ş.,KAYSERİSPOR,3,1
Trendyol 1. Lig,21.09.2002 12:00,ŞEKERSPOR,B.B. ANKARASPOR,0,1
Trendyol 1. Lig,22.09.2002 12:00,KONYASPOR,ÇAYKUR RİZESPOR,1,0
Trendyol 1. Lig,22.09.2002 16:00,SİVASSPOR,GÜMÜŞHANE DOĞANSPOR,3,1
Trendyol 1. Lig,22.09.2002 16:00,YİMPAŞ YOZGATSPOR A.Ş.,A.SEBATSPOR,1,2
Trendyol 1. Lig,22.09.2002 16:30,BÜYÜKŞEHİR BLD.SPOR,VESTEL MANİSASPOR,0,0
Trendyol 1. Lig,22.09.2002 19:00,KAYSERİSPOR,ERZURUMSPOR,3,1
Trendyol 1. Lig,22.09.2002 19:00,ANTALYASPOR A.Ş.,ADANA DEMİRSPOR,0,0
Trendyol 1. Lig,22.09.2002 19:00,DARDANELSPOR A.Ş.,İZMİRSPOR,2,1
Trendyol 1. Lig,20.11.2002 13:30,MERSİN İDMAN YURDU,SAKARYASPOR A.Ş.,0,0
Trendyol 1. Lig,28.09.2002 12:00,VESTEL MANİSASPOR,DARDANELSPOR A.Ş.,2,1
Trendyol 1. Lig,28.09.2002 16:30,İZMİRSPOR,SİVASSPOR,2,0
Trendyol 1. Lig,29.09.2002 12:00,A.SEBATSPOR,BÜYÜKŞEHİR BLD.SPOR,4,2
Trendyol 1. Lig,29.09.2002 15:30,ERZURUMSPOR,MERSİN İDMAN YURDU,1,0
Trendyol 1. Lig,29.09.2002 15:30,GÜMÜŞHANE DOĞANSPOR,KAYSERİSPOR,0,0
Trendyol 1. Lig,29.09.2002 16:00,ADANA DEMİRSPOR,ŞEKERSPOR,2,1
Trendyol 1. Lig,29.09.2002 16:00,B.B. ANKARASPOR,KONYASPOR,0,0
Trendyol 1. Lig,29.09.2002 19:00,ÇAYKUR RİZESPOR,YİMPAŞ YOZGATSPOR A.Ş.,2,3
Trendyol 1. Lig,27.11.2002 19:00,SAKARYASPOR A.Ş.,ANTALYASPOR A.Ş.,1,0
Trendyol 1. Lig,05.10.2002 12:00,YİMPAŞ YOZGATSPOR A.Ş.,B.B. ANKARASPOR,1,1
Trendyol 1. Lig,06.10.2002 12:00,MERSİN İDMAN YURDU,GÜMÜŞHANE DOĞANSPOR,5,1
Trendyol 1. Lig,06.10.2002 15:00,SİVASSPOR,VESTEL MANİSASPOR,3,0
Trendyol 1. Lig,06.10.2002 15:30,BÜYÜKŞEHİR BLD.SPOR,ÇAYKUR RİZESPOR,2,0
Trendyol 1. Lig,06.10.2002 19:00,DARDANELSPOR A.Ş.,A.SEBATSPOR,0,1
Trendyol 1. Lig,06.10.2002 19:00,KONYASPOR,ADANA DEMİRSPOR,2,2
Trendyol 1. Lig,06.10.2002 19:00,KAYSERİSPOR,İZMİRSPOR,2,1
Trendyol 1. Lig,06.10.2002 19:00,ANTALYASPOR A.Ş.,ŞEKERSPOR,3,1
Trendyol 1. Lig,11.12.2002 19:00,SAKARYASPOR A.Ş.,ERZURUMSPOR,0,0
Trendyol 1. Lig,12.10.2002 12:00,ŞEKERSPOR,KONYASPOR,0,1
Trendyol 1. Lig,13.10.2002 12:00,ERZURUMSPOR,ANTALYASPOR A.Ş.,1,1
Trendyol 1. Lig,13.10.2002 14:00,ÇAYKUR RİZESPOR,DARDANELSPOR A.Ş.,3,0
Trendyol 1. Lig,13.10.2002 14:00,A.SEBATSPOR,SİVASSPOR,1,1
Trendyol 1. Lig,13.10.2002 15:00,B.B. ANKARASPOR,BÜYÜKŞEHİR BLD.SPOR,1,0
Trendyol 1. Lig,13.10.2002 15:00,ADANA DEMİRSPOR,YİMPAŞ YOZGATSPOR A.Ş.,2,0
Trendyol 1. Lig,13.10.2002 15:30,VESTEL MANİSASPOR,KAYSERİSPOR,0,0
Trendyol 1. Lig,13.10.2002 19:00,İZMİRSPOR,MERSİN İDMAN YURDU,3,2
Trendyol 1. Lig,18.12.2002 13:30,GÜMÜŞHANE DOĞANSPOR,SAKARYASPOR A.Ş.,0,3
Trendyol 1. Lig,19.10.2002 12:00,DARDANELSPOR A.Ş.,B.B. ANKARASPOR,0,3
Trendyol 1. Lig,20.10.2002 12:00,KAYSERİSPOR,A.SEBATSPOR,4,1
Trendyol 1. Lig,20.10.2002 14:00,ERZURUMSPOR,GÜMÜŞHANE DOĞANSPOR,1,0
Trendyol 1. Lig,20.10.2002 15:00,SİVASSPOR,ÇAYKUR RİZESPOR,1,0
Trendyol 1. Lig,20.10.2002 15:00,YİMPAŞ YOZGATSPOR A.Ş.,ŞEKERSPOR,1,1
Trendyol 1. Lig,20.10.2002 15:00,MERSİN İDMAN YURDU,VESTEL MANİSASPOR,0,1
Trendyol 1. Lig,20.10.2002 15:30,BÜYÜKŞEHİR BLD.SPOR,ADANA DEMİRSPOR,2,1
Trendyol 1. Lig,20.10.2002 15:30,ANTALYASPOR A.Ş.,KONYASPOR,0,2
Trendyol 1. Lig,20.10.2002 19:10,SAKARYASPOR A.Ş.,İZMİRSPOR,1,1
Trendyol 1. Lig,26.10.2002 12:00,KONYASPOR,YİMPAŞ YOZGATSPOR A.Ş.,2,0
Trendyol 1. Lig,27.10.2002 12:00,VESTEL MANİSASPOR,SAKARYASPOR A.Ş.,0,0
Trendyol 1. Lig,27.10.2002 13:30,ADANA DEMİRSPOR,DARDANELSPOR A.Ş.,0,1
Trendyol 1. Lig,27.10.2002 13:30,A.SEBATSPOR,MERSİN İDMAN YURDU,0,1
Trendyol 1. Lig,27.10.2002 13:30,ÇAYKUR RİZESPOR,KAYSERİSPOR,2,0
Trendyol 1. Lig,27.10.2002 13:30,İZMİRSPOR,ERZURUMSPOR,3,2
Trendyol 1. Lig,27.10.2002 13:30,GÜMÜŞHANE DOĞANSPOR,ANTALYASPOR A.Ş.,2,0
Trendyol 1. Lig,27.10.2002 13:30,ŞEKERSPOR,BÜYÜKŞEHİR BLD.SPOR,0,0
Trendyol 1. Lig,27.10.2002 13:30,B.B. ANKARASPOR,SİVASSPOR,0,0
Trendyol 1. Lig,02.11.2002 12:00,SAKARYASPOR A.Ş.,A.SEBATSPOR,1,1
Trendyol 1. Lig,02.11.2002 13:30,ERZURUMSPOR,VESTEL MANİSASPOR,1,0
Trendyol 1. Lig,02.11.2002 13:30,ANTALYASPOR A.Ş.,YİMPAŞ YOZGATSPOR A.Ş.,2,5
Trendyol 1. Lig,02.11.2002 13:30,SİVASSPOR,ADANA DEMİRSPOR,4,2
Trendyol 1. Lig,02.11.2002 13:30,DARDANELSPOR A.Ş.,ŞEKERSPOR,2,1
Trendyol 1. Lig,02.11.2002 13:30,BÜYÜKŞEHİR BLD.SPOR,KONYASPOR,0,2
Trendyol 1. Lig,02.11.2002 13:30,GÜMÜŞHANE DOĞANSPOR,İZMİRSPOR,1,0
Trendyol 1. Lig,02.11.2002 13:30,MERSİN İDMAN YURDU,ÇAYKUR RİZESPOR,2,0
Trendyol 1. Lig,02.11.2002 13:30,KAYSERİSPOR,B.B. ANKARASPOR,0,1
Trendyol 1. Lig,09.11.2002 12:00,B.B. ANKARASPOR,MERSİN İDMAN YURDU,4,1
Trendyol 1. Lig,10.11.2002 12:00,KONYASPOR,DARDANELSPOR A.Ş.,0,0
Trendyol 1. Lig,10.11.2002 13:30,ADANA DEMİRSPOR,KAYSERİSPOR,1,2
Trendyol 1. Lig,10.11.2002 13:30,A.SEBATSPOR,ERZURUMSPOR,2,0
Trendyol 1. Lig,10.11.2002 13:30,ÇAYKUR RİZESPOR,SAKARYASPOR A.Ş.,4,0
Trendyol 1. Lig,10.11.2002 13:30,VESTEL MANİSASPOR,GÜMÜŞHANE DOĞANSPOR,2,0
Trendyol 1. Lig,10.11.2002 13:30,İZMİRSPOR,ANTALYASPOR A.Ş.,1,1
Trendyol 1. Lig,10.11.2002 13:30,YİMPAŞ YOZGATSPOR A.Ş.,BÜYÜKŞEHİR BLD.SPOR,3,2
Trendyol 1. Lig,10.11.2002 13:30,ŞEKERSPOR,SİVASSPOR,0,6
Trendyol 1. Lig,16.11.2002 12:00,SİVASSPOR,KONYASPOR,3,1
Trendyol 1. Lig,16.11.2002 13:30,İZMİRSPOR,VESTEL MANİSASPOR,2,5
Trendyol 1. Lig,17.11.2002 12:00,SAKARYASPOR A.Ş.,B.B. ANKARASPOR,0,1
Trendyol 1. Lig,17.11.2002 13:30,MERSİN İDMAN YURDU,ADANA DEMİRSPOR,1,2
Trendyol 1. Lig,17.11.2002 13:30,DARDANELSPOR A.Ş.,YİMPAŞ YOZGATSPOR A.Ş.,2,0
Trendyol 1. Lig,17.11.2002 13:30,GÜMÜŞHANE DOĞANSPOR,A.SEBATSPOR,0,0
Trendyol 1. Lig,17.11.2002 13:30,ERZURUMSPOR,ÇAYKUR RİZESPOR,1,3
Trendyol 1. Lig,17.11.2002 13:30,KAYSERİSPOR,ŞEKERSPOR,0,0
Trendyol 1. Lig,17.11.2002 13:30,ANTALYASPOR A.Ş.,BÜYÜKŞEHİR BLD.SPOR,2,1
Trendyol 1. Lig,23.11.2002 12:00,YİMPAŞ YOZGATSPOR A.Ş.,SİVASSPOR,3,3
Trendyol 1. Lig,24.11.2002 12:00,KONYASPOR,KAYSERİSPOR,3,1
Trendyol 1. Lig,24.11.2002 13:30,BÜYÜKŞEHİR BLD.SPOR,DARDANELSPOR A.Ş.,1,0
Trendyol 1. Lig,24.11.2002 13:30,A.SEBATSPOR,İZMİRSPOR,2,1
Trendyol 1. Lig,24.11.2002 13:30,ÇAYKUR RİZESPOR,GÜMÜŞHANE DOĞANSPOR,1,0
Trendyol 1. Lig,24.11.2002 13:30,VESTEL MANİSASPOR,ANTALYASPOR A.Ş.,0,0
Trendyol 1. Lig,24.11.2002 13:30,ŞEKERSPOR,MERSİN İDMAN YURDU,2,4
Trendyol 1. Lig,24.11.2002 13:30,ADANA DEMİRSPOR,SAKARYASPOR A.Ş.,1,2
Trendyol 1. Lig,24.11.2002 13:30,B.B. ANKARASPOR,ERZURUMSPOR,5,1
Trendyol 1. Lig,30.11.2002 12:00,GÜMÜŞHANE DOĞANSPOR,B.B. ANKARASPOR,1,2
Trendyol 1. Lig,30.11.2002 13:30,MERSİN İDMAN YURDU,KONYASPOR,3,0
Trendyol 1. Lig,01.12.2002 12:00,KAYSERİSPOR,YİMPAŞ YOZGATSPOR A.Ş.,2,0
Trendyol 1. Lig,01.12.2002 13:30,SİVASSPOR,BÜYÜKŞEHİR BLD.SPOR,1,1
Trendyol 1. Lig,01.12.2002 13:30,DARDANELSPOR A.Ş.,ANTALYASPOR A.Ş.,1,0
Trendyol 1. Lig,01.12.2002 13:30,İZMİRSPOR,ÇAYKUR RİZESPOR,1,0
Trendyol 1. Lig,01.12.2002 13:30,ERZURUMSPOR,ADANA DEMİRSPOR,2,1
Trendyol 1. Lig,01.12.2002 13:30,SAKARYASPOR A.Ş.,ŞEKERSPOR,3,1
Trendyol 1. Lig,01.12.2002 13:30,A.SEBATSPOR,VESTEL MANİSASPOR,2,1
Trendyol 1. Lig,07.12.2002 12:00,ANTALYASPOR A.Ş.,A.SEBATSPOR,2,0
Trendyol 1. Lig,08.12.2002 12:00,ÇAYKUR RİZESPOR,VESTEL MANİSASPOR,1,1
Trendyol 1. Lig,08.12.2002 13:30,YİMPAŞ YOZGATSPOR A.Ş.,MERSİN İDMAN YURDU,2,2
Trendyol 1. Lig,08.12.2002 13:30,ADANA DEMİRSPOR,GÜMÜŞHANE DOĞANSPOR,3,2
Trendyol 1. Lig,08.12.2002 13:30,DARDANELSPOR A.Ş.,SİVASSPOR,1,1
Trendyol 1. Lig,08.12.2002 13:30,BÜYÜKŞEHİR BLD.SPOR,KAYSERİSPOR,0,0
Trendyol 1. Lig,08.12.2002 13:30,KONYASPOR,SAKARYASPOR A.Ş.,2,0
Trendyol 1. Lig,08.12.2002 13:30,ŞEKERSPOR,ERZURUMSPOR,2,0
Trendyol 1. Lig,08.12.2002 13:30,B.B. ANKARASPOR,İZMİRSPOR,1,2
Trendyol 1. Lig,14.12.2002 12:00,A.SEBATSPOR,ÇAYKUR RİZESPOR,1,1
Trendyol 1. Lig,14.12.2002 13:30,MERSİN İDMAN YURDU,BÜYÜKŞEHİR BLD.SPOR,0,1
Trendyol 1. Lig,15.12.2002 12:00,ERZURUMSPOR,KONYASPOR,0,1
Trendyol 1. Lig,15.12.2002 13:30,SİVASSPOR,ANTALYASPOR A.Ş.,2,0
Trendyol 1. Lig,15.12.2002 13:30,KAYSERİSPOR,DARDANELSPOR A.Ş.,2,0
Trendyol 1. Lig,15.12.2002 13:30,VESTEL MANİSASPOR,B.B. ANKARASPOR,2,2
Trendyol 1. Lig,15.12.2002 13:30,İZMİRSPOR,ADANA DEMİRSPOR,3,1
Trendyol 1. Lig,15.12.2002 13:30,GÜMÜŞHANE DOĞANSPOR,ŞEKERSPOR,0,0
Trendyol 1. Lig,15.12.2002 13:30,SAKARYASPOR A.Ş.,YİMPAŞ YOZGATSPOR A.Ş.,1,1
Trendyol 1. Lig,01.02.2003 12:00,A.SEBATSPOR,B.B. ANKARASPOR,1,0
Trendyol 1. Lig,01.02.2003 13:30,MERSİN İDMAN YURDU,DARDANELSPOR A.Ş.,2,1
Trendyol 1. Lig,02.02.2003 12:00,KAYSERİSPOR,SİVASSPOR,3,1
Trendyol 1. Lig,02.02.2003 13:30,SAKARYASPOR A.Ş.,BÜYÜKŞEHİR BLD.SPOR,1,0
Trendyol 1. Lig,02.02.2003 13:30,ERZURUMSPOR,YİMPAŞ YOZGATSPOR A.Ş.,1,2
Trendyol 1. Lig,02.02.2003 13:30,GÜMÜŞHANE DOĞANSPOR,KONYASPOR,0,0
Trendyol 1. Lig,02.02.2003 13:30,İZMİRSPOR,ŞEKERSPOR,1,0
Trendyol 1. Lig,02.02.2003 13:30,VESTEL MANİSASPOR,ADANA DEMİRSPOR,2,1
Trendyol 1. Lig,02.02.2003 13:30,ÇAYKUR RİZESPOR,ANTALYASPOR A.Ş.,1,2
Trendyol 1. Lig,08.02.2003 12:00,B.B. ANKARASPOR,ÇAYKUR RİZESPOR,2,1
Trendyol 1. Lig,09.02.2003 12:00,ADANA DEMİRSPOR,A.SEBATSPOR,0,4
Trendyol 1. Lig,09.02.2003 13:30,DARDANELSPOR A.Ş.,SAKARYASPOR A.Ş.,1,2
Trendyol 1. Lig,09.02.2003 13:30,ŞEKERSPOR,VESTEL MANİSASPOR,0,1
Trendyol 1. Lig,09.02.2003 13:30,KONYASPOR,İZMİRSPOR,4,1
Trendyol 1. Lig,09.02.2003 13:30,BÜYÜKŞEHİR BLD.SPOR,ERZURUMSPOR,2,1
Trendyol 1. Lig,09.02.2003 13:30,SİVASSPOR,MERSİN İDMAN YURDU,2,1
