League Name,Date,Home Team,Away Team,Home Score,Away Score
Trendyol Süper Lig,17.09.2021 20:00,ALTAY,GÖZTEPE A.Ş.,2,1
Trendyol Süper Lig,18.09.2021 13:30,DEMİR GRUP SİVASSPOR,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1,1
Trendyol Süper Lig,18.09.2021 16:00,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş.,0,1
Trendyol Süper Lig,18.09.2021 19:00,FRAPORT TAV ANTALYASPOR,BEŞİKTAŞ A.Ş.,2,3
Trendyol Süper Lig,18.09.2021 19:00,ADANA DEMİRSPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,3,1
Trendyol Süper Lig,19.09.2021 13:30,GZT GİRESUNSPOR,İTTİFAK HOLDİNG KONYASPOR,0,0
Trendyol Süper Lig,19.09.2021 16:00,GALATASARAY A.Ş.,AYTEMİZ ALANYASPOR,0,1
Trendyol Süper Lig,19.09.2021 19:00,MEDİPOL BAŞAKŞEHİR FK,FENERBAHÇE A.Ş.,2,0
Trendyol Süper Lig,19.09.2021 19:00,ATAKAŞ HATAYSPOR,YUKATEL KAYSERİSPOR,2,1
Trendyol Süper Lig,21.09.2021 17:00,VAVACARS FATİH KARAGÜMRÜK,FRAPORT TAV ANTALYASPOR,0,0
Trendyol Süper Lig,21.09.2021 17:00,ÇAYKUR RİZESPOR A.Ş.,ALTAY,1,2
Trendyol Süper Lig,21.09.2021 20:00,BEŞİKTAŞ A.Ş.,ADANA DEMİRSPOR A.Ş.,3,3
Trendyol Süper Lig,21.09.2021 20:00,ÖZNUR KABLO YENİ MALATYASPOR,DEMİR GRUP SİVASSPOR,0,1
Trendyol Süper Lig,22.09.2021 17:00,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK,1,0
Trendyol Süper Lig,22.09.2021 20:00,YUKATEL KAYSERİSPOR,GALATASARAY A.Ş.,3,0
Trendyol Süper Lig,22.09.2021 20:00,GÖZTEPE A.Ş.,ATAKAŞ HATAYSPOR,0,2
Trendyol Süper Lig,23.09.2021 17:00,İTTİFAK HOLDİNG KONYASPOR,TRABZONSPOR A.Ş.,2,2
Trendyol Süper Lig,23.09.2021 20:00,AYTEMİZ ALANYASPOR,KASIMPAŞA A.Ş.,2,0
Trendyol Süper Lig,23.09.2021 20:00,FENERBAHÇE A.Ş.,GZT GİRESUNSPOR,2,1
Trendyol Süper Lig,24.09.2021 20:00,ALTAY,BEŞİKTAŞ A.Ş.,2,1
Trendyol Süper Lig,25.09.2021 13:30,DEMİR GRUP SİVASSPOR,VAVACARS FATİH KARAGÜMRÜK,4,0
Trendyol Süper Lig,25.09.2021 16:00,FRAPORT TAV ANTALYASPOR,ÖZNUR KABLO YENİ MALATYASPOR,1,0
Trendyol Süper Lig,25.09.2021 19:00,ADANA DEMİRSPOR A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,4,0
Trendyol Süper Lig,26.09.2021 13:30,GZT GİRESUNSPOR,YUKATEL KAYSERİSPOR,1,1
Trendyol Süper Lig,26.09.2021 16:00,MEDİPOL BAŞAKŞEHİR FK,ÇAYKUR RİZESPOR A.Ş.,3,0
Trendyol Süper Lig,26.09.2021 16:00,ATAKAŞ HATAYSPOR,FENERBAHÇE A.Ş.,1,2
Trendyol Süper Lig,26.09.2021 19:00,GALATASARAY A.Ş.,GÖZTEPE A.Ş.,2,1
Trendyol Süper Lig,27.09.2021 20:00,KASIMPAŞA A.Ş.,İTTİFAK HOLDİNG KONYASPOR,2,2
Trendyol Süper Lig,27.09.2021 20:00,TRABZONSPOR A.Ş.,AYTEMİZ ALANYASPOR,1,1
Trendyol Süper Lig,01.10.2021 20:00,VAVACARS FATİH KARAGÜMRÜK,MEDİPOL BAŞAKŞEHİR FK,3,1
Trendyol Süper Lig,01.10.2021 20:00,FRAPORT TAV ANTALYASPOR,ADANA DEMİRSPOR A.Ş.,1,2
Trendyol Süper Lig,02.10.2021 13:30,İTTİFAK HOLDİNG KONYASPOR,AYTEMİZ ALANYASPOR,1,1
Trendyol Süper Lig,02.10.2021 16:00,YUKATEL KAYSERİSPOR,TRABZONSPOR A.Ş.,1,2
Trendyol Süper Lig,02.10.2021 16:00,GÖZTEPE A.Ş.,GZT GİRESUNSPOR,0,1
Trendyol Süper Lig,02.10.2021 19:00,BEŞİKTAŞ A.Ş.,DEMİR GRUP SİVASSPOR,2,1
Trendyol Süper Lig,03.10.2021 13:30,ÖZNUR KABLO YENİ MALATYASPOR,ATAKAŞ HATAYSPOR,0,2
Trendyol Süper Lig,03.10.2021 16:00,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,ALTAY,4,1
Trendyol Süper Lig,03.10.2021 16:00,FENERBAHÇE A.Ş.,KASIMPAŞA A.Ş.,2,1
Trendyol Süper Lig,03.10.2021 19:00,ÇAYKUR RİZESPOR A.Ş.,GALATASARAY A.Ş.,2,3
Trendyol Süper Lig,15.10.2021 20:00,MEDİPOL BAŞAKŞEHİR FK,BEŞİKTAŞ A.Ş.,3,2
Trendyol Süper Lig,16.10.2021 13:30,GZT GİRESUNSPOR,ÇAYKUR RİZESPOR A.Ş.,2,0
Trendyol Süper Lig,16.10.2021 16:00,DEMİR GRUP SİVASSPOR,FRAPORT TAV ANTALYASPOR,2,2
Trendyol Süper Lig,16.10.2021 19:00,ADANA DEMİRSPOR A.Ş.,ÖZNUR KABLO YENİ MALATYASPOR,0,2
Trendyol Süper Lig,17.10.2021 13:30,KASIMPAŞA A.Ş.,GÖZTEPE A.Ş.,1,2
Trendyol Süper Lig,17.10.2021 16:00,GALATASARAY A.Ş.,İTTİFAK HOLDİNG KONYASPOR,1,0
Trendyol Süper Lig,17.10.2021 16:00,ALTAY,VAVACARS FATİH KARAGÜMRÜK,0,1
Trendyol Süper Lig,17.10.2021 19:00,TRABZONSPOR A.Ş.,FENERBAHÇE A.Ş.,3,1
Trendyol Süper Lig,18.10.2021 20:00,AYTEMİZ ALANYASPOR,YUKATEL KAYSERİSPOR,6,3
Trendyol Süper Lig,18.10.2021 20:00,ATAKAŞ HATAYSPOR,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2,1
Trendyol Süper Lig,22.10.2021 20:00,ÖZNUR KABLO YENİ MALATYASPOR,ALTAY,2,1
Trendyol Süper Lig,23.10.2021 13:30,ÇAYKUR RİZESPOR A.Ş.,KASIMPAŞA A.Ş.,2,1
Trendyol Süper Lig,23.10.2021 16:00,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,GZT GİRESUNSPOR,1,1
Trendyol Süper Lig,23.10.2021 16:00,İTTİFAK HOLDİNG KONYASPOR,YUKATEL KAYSERİSPOR,2,0
Trendyol Süper Lig,23.10.2021 19:00,GÖZTEPE A.Ş.,TRABZONSPOR A.Ş.,0,1
Trendyol Süper Lig,24.10.2021 13:30,VAVACARS FATİH KARAGÜMRÜK,ATAKAŞ HATAYSPOR,1,1
Trendyol Süper Lig,24.10.2021 16:00,FRAPORT TAV ANTALYASPOR,MEDİPOL BAŞAKŞEHİR FK,1,2
Trendyol Süper Lig,24.10.2021 16:00,DEMİR GRUP SİVASSPOR,ADANA DEMİRSPOR A.Ş.,1,1
Trendyol Süper Lig,24.10.2021 19:00,FENERBAHÇE A.Ş.,AYTEMİZ ALANYASPOR,1,2
Trendyol Süper Lig,25.10.2021 20:00,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,2,1
Trendyol Süper Lig,29.10.2021 20:00,TRABZONSPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,2,1
Trendyol Süper Lig,30.10.2021 13:30,KASIMPAŞA A.Ş.,ÖZNUR KABLO YENİ MALATYASPOR,2,0
Trendyol Süper Lig,30.10.2021 16:00,ALTAY,DEMİR GRUP SİVASSPOR,1,1
Trendyol Süper Lig,30.10.2021 16:00,ATAKAŞ HATAYSPOR,BEŞİKTAŞ A.Ş.,1,0
Trendyol Süper Lig,30.10.2021 19:00,İTTİFAK HOLDİNG KONYASPOR,FENERBAHÇE A.Ş.,2,1
Trendyol Süper Lig,31.10.2021 13:30,YUKATEL KAYSERİSPOR,VAVACARS FATİH KARAGÜMRÜK,2,1
Trendyol Süper Lig,31.10.2021 16:00,AYTEMİZ ALANYASPOR,GÖZTEPE A.Ş.,2,2
Trendyol Süper Lig,31.10.2021 19:00,GALATASARAY A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2,0
Trendyol Süper Lig,01.11.2021 20:00,GZT GİRESUNSPOR,FRAPORT TAV ANTALYASPOR,1,2
Trendyol Süper Lig,01.11.2021 20:00,MEDİPOL BAŞAKŞEHİR FK,ADANA DEMİRSPOR A.Ş.,2,1
Trendyol Süper Lig,05.11.2021 20:00,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,KASIMPAŞA A.Ş.,2,0
Trendyol Süper Lig,05.11.2021 20:00,ÇAYKUR RİZESPOR A.Ş.,AYTEMİZ ALANYASPOR,2,0
Trendyol Süper Lig,06.11.2021 13:30,DEMİR GRUP SİVASSPOR,GZT GİRESUNSPOR,0,0
Trendyol Süper Lig,06.11.2021 16:00,ÖZNUR KABLO YENİ MALATYASPOR,MEDİPOL BAŞAKŞEHİR FK,1,3
Trendyol Süper Lig,06.11.2021 16:00,FRAPORT TAV ANTALYASPOR,ALTAY,1,0
Trendyol Süper Lig,06.11.2021 19:00,BEŞİKTAŞ A.Ş.,TRABZONSPOR A.Ş.,1,2
Trendyol Süper Lig,07.11.2021 13:30,GÖZTEPE A.Ş.,İTTİFAK HOLDİNG KONYASPOR,0,2
Trendyol Süper Lig,07.11.2021 16:00,VAVACARS FATİH KARAGÜMRÜK,GALATASARAY A.Ş.,1,1
Trendyol Süper Lig,07.11.2021 16:00,ADANA DEMİRSPOR A.Ş.,ATAKAŞ HATAYSPOR,1,0
Trendyol Süper Lig,07.11.2021 19:00,FENERBAHÇE A.Ş.,YUKATEL KAYSERİSPOR,2,2
Trendyol Süper Lig,20.11.2021 13:30,ATAKAŞ HATAYSPOR,FRAPORT TAV ANTALYASPOR,3,1
Trendyol Süper Lig,20.11.2021 16:00,GZT GİRESUNSPOR,ÖZNUR KABLO YENİ MALATYASPOR,1,0
Trendyol Süper Lig,20.11.2021 16:00,MEDİPOL BAŞAKŞEHİR FK,DEMİR GRUP SİVASSPOR,2,1
Trendyol Süper Lig,20.11.2021 19:00,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,2,0
Trendyol Süper Lig,21.11.2021 13:30,KASIMPAŞA A.Ş.,VAVACARS FATİH KARAGÜMRÜK,1,3
Trendyol Süper Lig,21.11.2021 16:00,İTTİFAK HOLDİNG KONYASPOR,ÇAYKUR RİZESPOR A.Ş.,3,0
Trendyol Süper Lig,21.11.2021 16:00,ALTAY,ADANA DEMİRSPOR A.Ş.,1,3
Trendyol Süper Lig,21.11.2021 19:00,GALATASARAY A.Ş.,FENERBAHÇE A.Ş.,1,2
Trendyol Süper Lig,22.11.2021 20:00,TRABZONSPOR A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,3,0
Trendyol Süper Lig,22.11.2021 20:00,YUKATEL KAYSERİSPOR,GÖZTEPE A.Ş.,1,1
Trendyol Süper Lig,26.11.2021 20:00,ADANA DEMİRSPOR A.Ş.,KASIMPAŞA A.Ş.,0,0
Trendyol Süper Lig,26.11.2021 20:00,MEDİPOL BAŞAKŞEHİR FK,ALTAY,0,0
Trendyol Süper Lig,27.11.2021 13:30,FRAPORT TAV ANTALYASPOR,AYTEMİZ ALANYASPOR,3,0
Trendyol Süper Lig,27.11.2021 16:00,ÇAYKUR RİZESPOR A.Ş.,YUKATEL KAYSERİSPOR,1,0
Trendyol Süper Lig,27.11.2021 19:00,BEŞİKTAŞ A.Ş.,GZT GİRESUNSPOR,0,4
Trendyol Süper Lig,28.11.2021 13:30,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,İTTİFAK HOLDİNG KONYASPOR,3,2
Trendyol Süper Lig,28.11.2021 16:00,VAVACARS FATİH KARAGÜMRÜK,TRABZONSPOR A.Ş.,0,2
Trendyol Süper Lig,28.11.2021 16:00,DEMİR GRUP SİVASSPOR,ATAKAŞ HATAYSPOR,4,0
Trendyol Süper Lig,28.11.2021 19:00,ÖZNUR KABLO YENİ MALATYASPOR,GALATASARAY A.Ş.,0,0
Trendyol Süper Lig,29.11.2021 20:00,GÖZTEPE A.Ş.,FENERBAHÇE A.Ş.,1,1
Trendyol Süper Lig,03.12.2021 20:00,KASIMPAŞA A.Ş.,BEŞİKTAŞ A.Ş.,1,1
Trendyol Süper Lig,04.12.2021 13:30,AYTEMİZ ALANYASPOR,DEMİR GRUP SİVASSPOR,0,1
Trendyol Süper Lig,04.12.2021 16:00,TRABZONSPOR A.Ş.,ADANA DEMİRSPOR A.Ş.,2,0
Trendyol Süper Lig,04.12.2021 19:00,GALATASARAY A.Ş.,ALTAY,2,2
Trendyol Süper Lig,05.12.2021 13:30,YUKATEL KAYSERİSPOR,FRAPORT TAV ANTALYASPOR,2,0
Trendyol Süper Lig,05.12.2021 16:00,GZT GİRESUNSPOR,VAVACARS FATİH KARAGÜMRÜK,3,1
Trendyol Süper Lig,05.12.2021 16:00,ATAKAŞ HATAYSPOR,MEDİPOL BAŞAKŞEHİR FK,0,3
Trendyol Süper Lig,05.12.2021 19:00,FENERBAHÇE A.Ş.,ÇAYKUR RİZESPOR A.Ş.,4,0
Trendyol Süper Lig,06.12.2021 20:00,İTTİFAK HOLDİNG KONYASPOR,ÖZNUR KABLO YENİ MALATYASPOR,0,0
Trendyol Süper Lig,06.12.2021 20:00,GÖZTEPE A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2,1
Trendyol Süper Lig,10.12.2021 20:00,ALTAY,ATAKAŞ HATAYSPOR,1,2
Trendyol Süper Lig,11.12.2021 13:30,VAVACARS FATİH KARAGÜMRÜK,İTTİFAK HOLDİNG KONYASPOR,1,4
Trendyol Süper Lig,11.12.2021 16:00,MEDİPOL BAŞAKŞEHİR FK,KASIMPAŞA A.Ş.,2,1
Trendyol Süper Lig,11.12.2021 16:00,ÇAYKUR RİZESPOR A.Ş.,GÖZTEPE A.Ş.,3,1
Trendyol Süper Lig,11.12.2021 19:00,FRAPORT TAV ANTALYASPOR,TRABZONSPOR A.Ş.,2,1
Trendyol Süper Lig,12.12.2021 13:30,ADANA DEMİRSPOR A.Ş.,GZT GİRESUNSPOR,1,0
Trendyol Süper Lig,12.12.2021 16:00,ÖZNUR KABLO YENİ MALATYASPOR,AYTEMİZ ALANYASPOR,2,6
Trendyol Süper Lig,12.12.2021 19:00,BEŞİKTAŞ A.Ş.,YUKATEL KAYSERİSPOR,4,2
Trendyol Süper Lig,13.12.2021 18:00,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş.,1,0
Trendyol Süper Lig,13.12.2021 20:30,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,FENERBAHÇE A.Ş.,3,2
Trendyol Süper Lig,17.12.2021 20:00,GZT GİRESUNSPOR,ALTAY,3,1
Trendyol Süper Lig,18.12.2021 13:30,KASIMPAŞA A.Ş.,DEMİR GRUP SİVASSPOR,1,3
Trendyol Süper Lig,18.12.2021 16:00,TRABZONSPOR A.Ş.,ATAKAŞ HATAYSPOR,2,0
Trendyol Süper Lig,18.12.2021 16:00,İTTİFAK HOLDİNG KONYASPOR,FRAPORT TAV ANTALYASPOR,1,0
Trendyol Süper Lig,18.12.2021 19:00,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK,1,1
Trendyol Süper Lig,18.12.2021 19:00,AYTEMİZ ALANYASPOR,ADANA DEMİRSPOR A.Ş.,1,3
Trendyol Süper Lig,19.12.2021 13:30,ÇAYKUR RİZESPOR A.Ş.,ÖZNUR KABLO YENİ MALATYASPOR,1,0
Trendyol Süper Lig,19.12.2021 16:00,YUKATEL KAYSERİSPOR,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,0,0
Trendyol Süper Lig,19.12.2021 16:00,GÖZTEPE A.Ş.,VAVACARS FATİH KARAGÜMRÜK,0,1
Trendyol Süper Lig,19.12.2021 19:00,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş.,2,2
Trendyol Süper Lig,21.12.2021 17:00,FRAPORT TAV ANTALYASPOR,KASIMPAŞA A.Ş.,1,1
Trendyol Süper Lig,21.12.2021 17:00,MEDİPOL BAŞAKŞEHİR FK,GZT GİRESUNSPOR,3,1
Trendyol Süper Lig,21.12.2021 20:00,ADANA DEMİRSPOR A.Ş.,GALATASARAY A.Ş.,2,0
Trendyol Süper Lig,21.12.2021 20:00,ALTAY,TRABZONSPOR A.Ş.,1,2
Trendyol Süper Lig,22.12.2021 17:00,DEMİR GRUP SİVASSPOR,ÇAYKUR RİZESPOR A.Ş.,1,1
Trendyol Süper Lig,22.12.2021 17:00,ATAKAŞ HATAYSPOR,İTTİFAK HOLDİNG KONYASPOR,1,3
Trendyol Süper Lig,22.12.2021 20:00,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,AYTEMİZ ALANYASPOR,2,1
Trendyol Süper Lig,22.12.2021 20:00,VAVACARS FATİH KARAGÜMRÜK,FENERBAHÇE A.Ş.,1,1
Trendyol Süper Lig,23.12.2021 17:00,ÖZNUR KABLO YENİ MALATYASPOR,YUKATEL KAYSERİSPOR,2,2
Trendyol Süper Lig,23.12.2021 20:00,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,2,1
Trendyol Süper Lig,25.12.2021 13:30,KASIMPAŞA A.Ş.,ALTAY,2,0
Trendyol Süper Lig,25.12.2021 16:00,GZT GİRESUNSPOR,ATAKAŞ HATAYSPOR,0,1
Trendyol Süper Lig,25.12.2021 16:00,GALATASARAY A.Ş.,FRAPORT TAV ANTALYASPOR,2,0
Trendyol Süper Lig,25.12.2021 19:00,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,0,0
Trendyol Süper Lig,26.12.2021 13:30,ÇAYKUR RİZESPOR A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,0,1
Trendyol Süper Lig,26.12.2021 16:00,AYTEMİZ ALANYASPOR,VAVACARS FATİH KARAGÜMRÜK,1,1
Trendyol Süper Lig,26.12.2021 16:00,GÖZTEPE A.Ş.,ADANA DEMİRSPOR A.Ş.,1,1
Trendyol Süper Lig,26.12.2021 19:00,FENERBAHÇE A.Ş.,ÖZNUR KABLO YENİ MALATYASPOR,2,0
Trendyol Süper Lig,27.12.2021 20:00,YUKATEL KAYSERİSPOR,DEMİR GRUP SİVASSPOR,3,0
Trendyol Süper Lig,27.12.2021 20:00,İTTİFAK HOLDİNG KONYASPOR,BEŞİKTAŞ A.Ş.,1,0
Trendyol Süper Lig,07.01.2022 20:00,TRABZONSPOR A.Ş.,ÖZNUR KABLO YENİ MALATYASPOR,1,0
Trendyol Süper Lig,08.01.2022 13:30,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,VAVACARS FATİH KARAGÜMRÜK,3,1
Trendyol Süper Lig,08.01.2022 16:00,AYTEMİZ ALANYASPOR,MEDİPOL BAŞAKŞEHİR FK,1,1
Trendyol Süper Lig,08.01.2022 16:00,KASIMPAŞA A.Ş.,ATAKAŞ HATAYSPOR,3,1
Trendyol Süper Lig,08.01.2022 19:00,GALATASARAY A.Ş.,GZT GİRESUNSPOR,0,1
Trendyol Süper Lig,09.01.2022 13:30,İTTİFAK HOLDİNG KONYASPOR,DEMİR GRUP SİVASSPOR,0,1
Trendyol Süper Lig,09.01.2022 16:00,GÖZTEPE A.Ş.,FRAPORT TAV ANTALYASPOR,4,0
Trendyol Süper Lig,09.01.2022 16:00,YUKATEL KAYSERİSPOR,ALTAY,1,0
Trendyol Süper Lig,09.01.2022 19:00,ÇAYKUR RİZESPOR A.Ş.,BEŞİKTAŞ A.Ş.,2,2
Trendyol Süper Lig,10.01.2022 20:00,FENERBAHÇE A.Ş.,ADANA DEMİRSPOR A.Ş.,1,2
Trendyol Süper Lig,14.01.2022 20:00,BEŞİKTAŞ A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1,0
Trendyol Süper Lig,14.01.2022 20:00,ÖZNUR KABLO YENİ MALATYASPOR,GÖZTEPE A.Ş.,1,2
Trendyol Süper Lig,15.01.2022 13:30,ADANA DEMİRSPOR A.Ş.,YUKATEL KAYSERİSPOR,1,1
Trendyol Süper Lig,15.01.2022 16:00,DEMİR GRUP SİVASSPOR,TRABZONSPOR A.Ş.,1,1
Trendyol Süper Lig,15.01.2022 16:00,VAVACARS FATİH KARAGÜMRÜK,ÇAYKUR RİZESPOR A.Ş.,2,0
Trendyol Süper Lig,15.01.2022 19:00,FRAPORT TAV ANTALYASPOR,FENERBAHÇE A.Ş.,1,1
Trendyol Süper Lig,16.01.2022 13:30,ALTAY,AYTEMİZ ALANYASPOR,0,2
Trendyol Süper Lig,16.01.2022 16:00,GZT GİRESUNSPOR,KASIMPAŞA A.Ş.,0,2
Trendyol Süper Lig,16.01.2022 19:00,ATAKAŞ HATAYSPOR,GALATASARAY A.Ş.,4,2
Trendyol Süper Lig,22.02.2022 20:00,MEDİPOL BAŞAKŞEHİR FK,İTTİFAK HOLDİNG KONYASPOR,2,1
Trendyol Süper Lig,18.01.2022 20:00,VAVACARS FATİH KARAGÜMRÜK,BEŞİKTAŞ A.Ş.,0,1
Trendyol Süper Lig,18.01.2022 20:00,İTTİFAK HOLDİNG KONYASPOR,ADANA DEMİRSPOR A.Ş.,1,0
Trendyol Süper Lig,19.01.2022 17:00,GÖZTEPE A.Ş.,DEMİR GRUP SİVASSPOR,2,1
Trendyol Süper Lig,19.01.2022 18:00,YUKATEL KAYSERİSPOR,MEDİPOL BAŞAKŞEHİR FK,1,0
Trendyol Süper Lig,19.01.2022 20:00,TRABZONSPOR A.Ş.,GZT GİRESUNSPOR,1,1
Trendyol Süper Lig,19.01.2022 20:00,FENERBAHÇE A.Ş.,ALTAY,2,1
Trendyol Süper Lig,20.01.2022 17:00,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,6,0
Trendyol Süper Lig,20.01.2022 17:00,ÇAYKUR RİZESPOR A.Ş.,FRAPORT TAV ANTALYASPOR,2,1
Trendyol Süper Lig,20.01.2022 20:00,GALATASARAY A.Ş.,KASIMPAŞA A.Ş.,1,3
Trendyol Süper Lig,23.02.2022 20:00,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,ÖZNUR KABLO YENİ MALATYASPOR,0,0
Trendyol Süper Lig,22.01.2022 13:30,ÖZNUR KABLO YENİ MALATYASPOR,BEŞİKTAŞ A.Ş.,1,1
Trendyol Süper Lig,22.01.2022 16:00,ADANA DEMİRSPOR A.Ş.,VAVACARS FATİH KARAGÜMRÜK,5,0
Trendyol Süper Lig,22.01.2022 16:00,DEMİR GRUP SİVASSPOR,FENERBAHÇE A.Ş.,1,1
Trendyol Süper Lig,22.01.2022 19:00,MEDİPOL BAŞAKŞEHİR FK,GÖZTEPE A.Ş.,1,2
Trendyol Süper Lig,23.01.2022 13:30,KASIMPAŞA A.Ş.,YUKATEL KAYSERİSPOR,3,1
Trendyol Süper Lig,23.01.2022 13:30,ATAKAŞ HATAYSPOR,ÇAYKUR RİZESPOR A.Ş.,0,0
Trendyol Süper Lig,23.01.2022 16:00,FRAPORT TAV ANTALYASPOR,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,0,0
Trendyol Süper Lig,23.01.2022 16:00,GZT GİRESUNSPOR,AYTEMİZ ALANYASPOR,1,3
Trendyol Süper Lig,23.01.2022 16:00,ALTAY,İTTİFAK HOLDİNG KONYASPOR,0,1
Trendyol Süper Lig,23.01.2022 19:00,GALATASARAY A.Ş.,TRABZONSPOR A.Ş.,1,2
Trendyol Süper Lig,04.02.2022 20:00,İTTİFAK HOLDİNG KONYASPOR,GZT GİRESUNSPOR,1,0
Trendyol Süper Lig,04.02.2022 20:00,YUKATEL KAYSERİSPOR,ATAKAŞ HATAYSPOR,4,3
Trendyol Süper Lig,05.02.2022 13:30,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,DEMİR GRUP SİVASSPOR,5,1
Trendyol Süper Lig,05.02.2022 16:00,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,1,0
Trendyol Süper Lig,05.02.2022 16:00,VAVACARS FATİH KARAGÜMRÜK,ÖZNUR KABLO YENİ MALATYASPOR,1,0
Trendyol Süper Lig,05.02.2022 19:00,FENERBAHÇE A.Ş.,MEDİPOL BAŞAKŞEHİR FK,0,1
Trendyol Süper Lig,06.02.2022 16:00,AYTEMİZ ALANYASPOR,GALATASARAY A.Ş.,1,1
Trendyol Süper Lig,06.02.2022 16:00,ÇAYKUR RİZESPOR A.Ş.,ADANA DEMİRSPOR A.Ş.,1,3
Trendyol Süper Lig,06.02.2022 19:00,BEŞİKTAŞ A.Ş.,FRAPORT TAV ANTALYASPOR,0,0
Trendyol Süper Lig,06.02.2022 19:00,GÖZTEPE A.Ş.,ALTAY,0,2
Trendyol Süper Lig,11.02.2022 20:00,ALTAY,ÇAYKUR RİZESPOR A.Ş.,0,0
Trendyol Süper Lig,12.02.2022 16:00,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2,0
Trendyol Süper Lig,12.02.2022 16:00,GZT GİRESUNSPOR,FENERBAHÇE A.Ş.,1,2
Trendyol Süper Lig,12.02.2022 19:00,GALATASARAY A.Ş.,YUKATEL KAYSERİSPOR,1,1
Trendyol Süper Lig,13.02.2022 13:30,DEMİR GRUP SİVASSPOR,ÖZNUR KABLO YENİ MALATYASPOR,2,1
Trendyol Süper Lig,13.02.2022 16:00,FRAPORT TAV ANTALYASPOR,VAVACARS FATİH KARAGÜMRÜK,3,0
Trendyol Süper Lig,13.02.2022 19:00,KASIMPAŞA A.Ş.,AYTEMİZ ALANYASPOR,2,2
Trendyol Süper Lig,13.02.2022 19:00,TRABZONSPOR A.Ş.,İTTİFAK HOLDİNG KONYASPOR,2,1
Trendyol Süper Lig,14.02.2022 20:00,ADANA DEMİRSPOR A.Ş.,BEŞİKTAŞ A.Ş.,1,1
Trendyol Süper Lig,14.02.2022 20:00,ATAKAŞ HATAYSPOR,GÖZTEPE A.Ş.,2,1
Trendyol Süper Lig,18.02.2022 20:00,İTTİFAK HOLDİNG KONYASPOR,KASIMPAŞA A.Ş.,4,4
Trendyol Süper Lig,18.02.2022 20:00,ÇAYKUR RİZESPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,0,2
Trendyol Süper Lig,19.02.2022 13:30,ÖZNUR KABLO YENİ MALATYASPOR,FRAPORT TAV ANTALYASPOR,1,2
Trendyol Süper Lig,19.02.2022 16:00,YUKATEL KAYSERİSPOR,GZT GİRESUNSPOR,2,1
Trendyol Süper Lig,19.02.2022 19:00,BEŞİKTAŞ A.Ş.,ALTAY,1,0
Trendyol Süper Lig,20.02.2022 13:30,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,ADANA DEMİRSPOR A.Ş.,0,3
Trendyol Süper Lig,20.02.2022 16:00,AYTEMİZ ALANYASPOR,TRABZONSPOR A.Ş.,0,4
Trendyol Süper Lig,20.02.2022 16:00,VAVACARS FATİH KARAGÜMRÜK,DEMİR GRUP SİVASSPOR,1,0
Trendyol Süper Lig,20.02.2022 19:00,FENERBAHÇE A.Ş.,ATAKAŞ HATAYSPOR,2,0
Trendyol Süper Lig,21.02.2022 20:00,GÖZTEPE A.Ş.,GALATASARAY A.Ş.,2,3
Trendyol Süper Lig,25.02.2022 20:00,ADANA DEMİRSPOR A.Ş.,FRAPORT TAV ANTALYASPOR,0,0
